,symbol,market,vol_ratio_for_stop_loss,opening_time,exact_opening_time,opening_price,risk_adjuster,trade_direction,id,closing_time_1st_trade,closing_price_1st_trade,closing_time_2nd_trade,closing_price_2nd_trade,number_of_take_profit_touches,reason_for_closing_1st_trade,reason_for_closing_2nd_trade,is_1st_trade_closed,is_2nd_trade_closed,is_successful,PnL_ratio,PnL_ratio_gross,fees_of_1st_trade,taxes_for_1st_trade,fees_of_2nd_trade,taxes_for_2nd_trade,n_shares,invested_budget,n_shares_1st_trade,n_shares_2nd_trade,invested_budget_1st_trade,invested_budget_2nd_trade,ratio_of_simple_budget_to_invested_budget,is_1st_trade_analyzed,is_2nd_trade_analyzed,gain,stop_loss_type,stop_loss_percentage,take_profit_percentage,max_investment,stat_close_Vola_7_1d,stat_close_Vola_14_1d,stat_close_Vola_22_1d,stat_intraday_vol_5_1d,stat_overnight_vol_5_1d,stat_cum_return_3_1d,stat_cum_return_5_1d,stat_cum_return_10_1d,stat_cum_return_22_1d,stat_cum_intraday_return_3_1d,stat_intraday_return_zscore_3_1d,stat_cum_intraday_return_5_1d,stat_intraday_return_zscore_5_1d,stat_cum_intraday_return_10_1d,stat_intraday_return_zscore_10_1d,stat_cum_intraday_return_22_1d,stat_intraday_return_zscore_22_1d,stat_DeltaOpenPercentage_1d,stat_DeltaOpenPercentageMA2_1d,stat_Delta2OpenPercentage_1d,stat_Delta2OpenPercentageMA2_1d,stat_DeltaClosePercentage_1d,stat_Delta2ClosePercentage_1d,stat_DeltaClosexDelta2Close_1d,stat_market_index_change(t_1)_ratio_1d,stat_market_index_open_to_close_t_1_ratio_1d,stat_market_index_5t_change_ratio_1d,stat_market_index_5t_diff_from_max_ratio_1d,stat_market_index_5t_diff_from_min_ratio_1d,stat_market_index_10t_change_ratio_1d,stat_market_index_10t_diff_from_max_ratio_1d,stat_market_index_10t_diff_from_min_ratio_1d,stat_market_index_22t_change_ratio_1d,stat_market_index_22t_diff_from_max_ratio_1d,stat_market_index_22t_diff_from_min_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_open_to_close_t_1_ratio_1d,stat_vix_5t_change_ratio_1d,stat_vix_5t_diff_from_max_ratio_1d,stat_vix_5t_diff_from_min_ratio_1d,stat_vix_10t_change_ratio_1d,stat_vix_10t_diff_from_max_ratio_1d,stat_vix_10t_diff_from_min_ratio_1d,stat_vix_22t_change_ratio_1d,stat_vix_22t_diff_from_max_ratio_1d,stat_vix_22t_diff_from_min_ratio_1d,stat_us_dollar_change(t_1)_ratio_1d,stat_us_dollar_open_to_close_t_1_ratio_1d,stat_us_dollar_5t_change_ratio_1d,stat_us_dollar_5t_diff_from_max_ratio_1d,stat_us_dollar_5t_diff_from_min_ratio_1d,stat_us_dollar_10t_change_ratio_1d,stat_us_dollar_10t_diff_from_max_ratio_1d,stat_us_dollar_10t_diff_from_min_ratio_1d,stat_us_dollar_22t_change_ratio_1d,stat_us_dollar_22t_diff_from_max_ratio_1d,stat_us_dollar_22t_diff_from_min_ratio_1d,stat_open_to_open_t_2_1d_ratio,stat_open_to_open_t_10_1d_ratio,stat_3t_diff_from_max_ratio_1d,stat_3t_diff_from_min_ratio_1d,stat_5t_diff_from_max_ratio_1d,stat_5t_diff_from_min_ratio_1d,stat_10t_diff_from_max_ratio_1d,stat_10t_diff_from_min_ratio_1d,stat_22t_diff_from_max_ratio_1d,stat_22t_diff_from_min_ratio_1d,stat_open_to_close_t_1_ratio_1d,stat_vol_lazy,stat_vol_correlation,stat_sharpe_126,stat_sharpe_66,stat_sharpe_22,stat_sharpe_10,stat_yesterday_intraday_vol,stat_yesterday_vol,stat_beta_22_1d,stat_IV_based_on_daily_return_market_22_1d,stat_last_day_residual_22_1d,stat_cum_5_residual_22_1d,stat_beta_66_1d,stat_IV_based_on_daily_return_market_66_1d,stat_last_day_residual_66_1d,stat_cum_5_residual_66_1d,stat_RSI_14_t_1_1d,stat_ADX_14_1d,stat_DMP_14_1d,stat_DMN_14_1d,stat_ADXdiff_14_1d,stat_close_EMA(5)_ratio_1d,stat_close_EMA(10)_ratio_1d,stat_close_EMA(20)_ratio_1d,stat_EMA(5)_EMA(20)_ratio_1d,stat_EMA(5)_EMA(10)_ratio_1d,stat_OBV7_1d,stat_CMF10_1d,stat_stoch_k_4_1d,stat_stoch_d_4_1d,stat_stoch_k_d_diff_4_1d,stat_stoch_k_7_1d,stat_stoch_d_7_1d,stat_stoch_k_d_diff_7_1d,stat_stoch_k_14_1d,stat_stoch_d_14_1d,stat_stoch_k_d_diff_14_1d,stat_sector_1,stat_sector_2,stat_sector_3,stat_sector_4,stat_sector_5,stat_sector_6,stat_sector_7,stat_sector_8,stat_sector_9,stat_sector_10,stat_sector_11,stat_group_1,stat_group_2,stat_group_3,stat_group_4,stat_group_5,stat_group_6,stat_group_7,stat_group_8,stat_group_9,stat_group_10,stat_group_11,stat_group_12,stat_group_13,stat_group_14,stat_group_15,stat_group_16,stat_group_17,stat_group_18,stat_group_19,stat_group_20,stat_group_21,stat_group_22,stat_group_23,stat_group_24,stat_group_25,stat_group_26,stat_group_27,stat_group_28,stat_group_29,duration,budget,budget_after_which_trade
395,AAPL,US-Equity-SNP,2,2022-04-25 09:30:00-04:00,2022-04-25 09:30:00-04:00,158.89984130859375,1.0,-1,US-Equity-SNP-AAPL-20220425-093000,2022-05-02 09:30:00-04:00,155.7835,2022-05-02 09:30:00-04:00,155.7835,0,Max holding days touched,Max holding days touched,True,True,1,0.019540139722611358,0.019611985027358274,15.531738372800001,0,15.531738372800001,0,2721,432366.4682,1360.5,1360.5,216183.2341,216183.2341,0.5,True,True,8448.5012,Fixed,5,5,138421077.05672804,0.018236643,0.017500868,0.016380245,0.016393965,0.0068670204,-0.03368032,-0.020896077,-0.060442984,-0.03966534,-0.051862597,-1.1046797,-0.030424595,-1.2908562,-0.07320744,-1.2400112,-0.014644802,-1.7428602,-3.2080054,-2.3292422,-1.7575264,-1.6484559,-0.027821302,-0.022977829,0.00063927314,-0.027740061,-0.003848493,-0.027503133,-0.042676203,0.0,-0.05075991,-0.048236743,0.0,-0.053158402,-0.07768812,0.0,0.2438271,0.064870715,0.24273121,0.0,0.38828737,0.30904877,0.0,0.38828737,0.22972965,0.0,0.5191168,0.0063630342,-0.000987947,0.0089713335,0.0,0.008267774,0.014736891,0.0,0.014228438,0.027718544,0.0,0.035075165,-0.04611951,-0.062056243,-0.032530025,0.0,-0.033512555,0.0,-0.05052802,0.0,-0.09594316,0.0,-0.0041413307,0.016668139,0.36820754,0.71798325,-0.4412768,-1.7473037,-5.5129695,2.8054893,0.027821302,1.1652985,0.008752617,0.0034947419,0.0058214082,1.2123843,0.009462875,0.0051883617,0.009042185,39.92032,13.839311,21.146894,26.759516,-5.612622,-0.02090669,-0.030494295,-0.03723614,-0.016678134,-0.009792331,41.906197,-0.32439137,28.742657,37.33979,-8.597132,28.742657,36.191105,-7.4484463,15.113262,18.956776,-3.8435125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8648706.086199999,US-Equity-SNP-AAPL-20220425-093000
396,AMZN,US-Equity-SNP,2,2022-05-02 09:30:00-04:00,2022-05-02 09:30:00-04:00,122.4010009765625,1.0,-1,US-Equity-SNP-AMZN-20220502-093000,2022-05-05 09:30:00-04:00,116.281,2022-05-05 09:30:00-04:00,116.281,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04990871590631173,0.04999959908607577,19.6453513416,0,19.6453513416,0,3532,432320.3354,1766.0,1766.0,216160.1677,216160.1677,0.5,True,True,21576.5528,Fixed,5,5,106345564.46631,0.05855363,0.045930095,0.03793328,0.02805173,0.047663447,-0.1027413,-0.13654888,-0.18422723,-0.2911114,-0.040307283,-0.982801,-0.06342137,-1.0793271,-0.10572487,-1.1247244,-0.19200104,-1.4557047,-5.7358923,-7.203707,2.9356298,-3.5764427,-0.1404944,-0.18702859,0.026276471,-0.036284506,-0.0003195405,-0.03273803,-0.038218193,0.0,-0.059340775,-0.074017085,0.0,-0.1078828,-0.10223251,0.0,0.11370468,-0.0014970899,0.18397737,-0.0035799204,0.23612143,0.4713657,-0.0035799204,0.6437009,0.76719594,-0.0035799204,0.7986,-0.0063694715,0.002428174,0.017190218,-0.006369462,0.011891883,0.026315808,-0.006369462,0.025600156,0.04634142,-0.006369462,0.052868374,-0.13910025,-0.19219792,-0.14049438,0.0,-0.1491881,0.0,-0.21398278,0.0,-0.26175177,0.0,-0.015130997,0.05069752,0.49660844,-1.2132896,-0.5232609,-5.537534,-5.5658345,4.287672,0.1404944,2.2233772,0.018155152,-0.057858657,-0.055842035,1.7797627,0.02366848,-0.07597692,-0.08009766,29.345901,23.043642,13.060432,42.610554,-29.55012,-0.09378166,-0.12858579,-0.16065042,-0.0737888,-0.038405888,22.219128,-0.19307862,37.53029,29.033482,8.496808,19.460352,16.37274,3.0876117,18.50946,14.695452,3.814008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8670282.638999999,US-Equity-SNP-AMZN-20220502-093000
397,MSFT,US-Equity-SNP,2,2022-05-02 09:30:00-04:00,2022-05-02 09:30:00-04:00,271.7923278808594,1.0,-1,US-Equity-SNP-MSFT-20220502-093000,2022-05-09 09:30:00-04:00,258.2028,2022-05-09 09:30:00-04:00,258.2028,1,Take Profit in candle,Take Profit in candle,True,True,1,0.049954348087305256,0.04999967433523857,9.7938742052,0,9.7938742052,0,1590,432149.8013,795.0,795.0,216074.90065,216074.90065,0.5,True,True,21587.7616,Fixed,5,5,88779202.81831637,0.03516598,0.028234793,0.024303712,0.02514775,0.02065196,0.028929532,0.015938997,-0.0043656826,-0.12139487,-0.018886626,-1.1304111,-0.017933667,-1.2519054,-0.055559397,-1.407466,-0.13767499,-1.6532587,-3.7766993,-1.2887508,-4.975897,-2.4360209,-0.041812003,-0.06444448,0.0026945528,-0.036284506,-0.0003195405,-0.03273803,-0.038218193,0.0,-0.059340775,-0.074017085,0.0,-0.1078828,-0.10223251,0.0,0.11370468,-0.0014970899,0.18397737,-0.0035799204,0.23612143,0.4713657,-0.0035799204,0.6437009,0.76719594,-0.0035799204,0.7986,-0.0063694715,0.002428174,0.017190218,-0.006369462,0.011891883,0.026315808,-0.006369462,0.025600156,0.04634142,-0.006369462,0.052868374,-0.026227951,-0.0043025017,-0.041812006,0.0,-0.041812006,0.027015008,-0.041812006,0.027015008,-0.1189003,0.027015008,0.00068485737,0.02807916,0.51706266,-0.82429194,-0.21368384,-3.6041703,-0.23485562,3.8425505,0.041812003,1.3524528,0.013325076,0.0059231836,0.052376382,1.3104333,0.011468486,0.0051329588,0.05470863,43.43217,24.48913,16.645641,23.95968,-7.314039,-0.012211683,-0.016963826,-0.031157637,-0.019180175,-0.004810892,71.226715,-0.24554098,64.15046,50.90592,13.244538,57.753956,46.33768,11.416274,44.879955,33.338158,11.541797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8691870.400599997,US-Equity-SNP-MSFT-20220502-093000
398,NVDA,US-Equity-SNP,2,2022-05-09 09:30:00-04:00,2022-05-09 09:30:00-04:00,18.00836944580078,1.0,-1,US-Equity-SNP-NVDA-20220509-093000,2022-05-10 09:30:00-04:00,17.108,2022-05-10 09:30:00-04:00,17.108,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04942592821729306,0.04999727757199751,123.8392098772,0,123.8392098772,0,24072,433497.4693,12036.0,12036.0,216748.73465,216748.73465,0.5,True,True,21426.0148,Fixed,5,5,119697857.48970985,0.056290325,0.04622982,0.041949935,0.03480993,0.013228351,-0.04490149,0.011792898,-0.032400906,-0.3072763,-0.03411895,0.22093621,0.02979654,-0.24032758,0.008148193,-0.10514052,-0.25420415,0.2279281,-3.7467778,-4.7198234,1.9460914,-1.7328502,-0.0089684725,0.06430781,-0.0005767428,-0.005674243,-0.010202825,-0.00207901,-0.04112165,0.0,-0.03474897,-0.04112165,0.0,-0.08878887,-0.08374501,0.0,-0.03237182,0.05664122,-0.09610778,-0.06648113,0.18764754,0.07018793,-0.09934367,0.18764754,0.4355682,-0.09934367,0.48572838,-0.0008674264,0.0,0.006798744,-0.0008674346,0.010429938,0.024105906,-0.0008674346,0.018771535,0.042123318,-0.0008674346,0.040763106,-0.09226346,-0.06082678,-0.081587635,0.0,-0.081587635,0.0,-0.081587635,0.014118914,-0.23485073,0.014118914,-0.034323692,0.044036563,0.41996935,-1.1439065,-1.1811066,-5.28537,-1.0195237,0.3255844,0.0089684725,2.0073364,0.021792874,0.008224848,0.0427143,2.418672,0.022674607,0.0047138953,0.013879888,37.763435,28.467983,13.201607,22.367006,-9.165399,-0.026116379,-0.045000374,-0.093540244,-0.06923196,-0.0193904,65.00158,0.08864012,49.228844,63.4142,-14.185358,50.51706,63.435295,-12.918237,24.279675,29.197493,-4.917819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8713296.415399998,US-Equity-SNP-NVDA-20220509-093000
399,AMZN,US-Equity-SNP,2,2022-05-09 09:30:00-04:00,2022-05-09 09:30:00-04:00,111.3125,1.0,-1,US-Equity-SNP-AMZN-20220509-093000,2022-05-11 09:30:00-04:00,105.7469,2022-05-11 09:30:00-04:00,105.7469,1,Take Profit in candle,Take Profit in candle,True,True,1,0.049900635683340126,0.04999977540707471,21.4861185,0,21.4861185,0,3894,433450.875,1947.0,1947.0,216725.4375,216725.4375,0.5,True,True,21629.4742,Fixed,5,5,118940192.12968306,0.06306237,0.04737269,0.039508127,0.026552465,0.014065415,-0.07617116,-0.07639295,-0.21294183,-0.337062,-0.035437405,0.2971426,-0.016676724,0.09033726,-0.08009809,0.2664964,-0.17501158,0.2860055,-3.0801058,-4.8530607,3.54591,-1.2973337,-0.014041245,0.061569095,-0.00086450676,-0.005674243,-0.010202825,-0.00207901,-0.04112165,0.0,-0.03474897,-0.04112165,0.0,-0.08878887,-0.08374501,0.0,-0.03237182,0.05664122,-0.09610778,-0.06648113,0.18764754,0.07018793,-0.09934367,0.18764754,0.4355682,-0.09934367,0.48572838,-0.0008674264,0.0,0.006798744,-0.0008674346,0.010429938,0.024105906,-0.0008674346,0.018771535,0.042123318,-0.0008674346,0.040763106,-0.095020354,-0.22711992,-0.088589944,0.0,-0.088589944,0.0,-0.21428525,0.0,-0.27705094,0.0,-0.030146599,0.041841976,0.4040127,-1.5649604,-1.5443059,-6.156033,-6.3153253,0.06747842,0.014041245,1.9185176,0.019731473,0.0043632197,-0.036980234,1.7378786,0.024105435,-0.0030300198,-0.06899295,25.923082,33.336224,10.3420725,41.422104,-31.08003,-0.053900696,-0.105580054,-0.16382803,-0.11619006,-0.054623615,48.044907,0.0059531606,28.608322,31.626888,-3.018567,12.2917795,17.537333,-5.245552,8.509557,12.278054,-3.7684975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8756568.8316,US-Equity-SNP-AMZN-20220509-093000
400,AAPL,US-Equity-SNP,2,2022-05-09 09:30:00-04:00,2022-05-09 09:30:00-04:00,153.0196533203125,1.0,-1,US-Equity-SNP-AAPL-20220509-093000,2022-05-11 09:30:00-04:00,145.3687,2022-05-11 09:30:00-04:00,145.3687,1,Take Profit in candle,Take Profit in candle,True,True,1,0.049925509696558686,0.04999980822265325,16.1044112116,0,16.1044112116,0,2833,433504.6779,1416.5,1416.5,216752.33895,216752.33895,0.5,True,True,21642.942,Fixed,5,5,148215964.5733053,0.037123613,0.02855441,0.02460595,0.027016161,0.006644167,-0.009980738,0.0016085505,-0.021898687,-0.09898847,0.004700005,0.15697464,0.021086276,0.13150151,0.0043300986,0.29032364,-0.06622666,0.53159016,-0.69226027,-2.6686192,3.9527178,-1.6550839,0.004727125,0.06044334,0.00028572325,-0.005674243,-0.010202825,-0.00207901,-0.04112165,0.0,-0.03474897,-0.04112165,0.0,-0.08878887,-0.08374501,0.0,-0.03237182,0.05664122,-0.09610778,-0.06648113,0.18764754,0.07018793,-0.09934367,0.18764754,0.4355682,-0.09934367,0.48572838,-0.0008674264,0.0,0.006798744,-0.0008674346,0.010429938,0.024105906,-0.0008674346,0.018771535,0.042123318,-0.0008674346,0.040763106,-0.053050816,-0.037005603,-0.05125241,0.004727161,-0.05125241,0.004727161,-0.05125241,0.0060105245,-0.08498249,0.0060105245,-0.014941573,0.026941042,0.5069433,0.4441056,-1.0379567,-2.9028332,-1.0601714,0.8140564,0.004727125,1.3070124,0.008192639,0.011327247,-0.0012317462,1.2081015,0.008331911,0.011271966,0.0012041791,42.757374,14.39073,20.754126,25.411299,-4.6571736,-0.0104192505,-0.017792858,-0.031368896,-0.021170225,-0.007451245,32.4979,0.09518794,49.57561,55.620647,-6.045037,51.706017,55.869778,-4.1637626,37.40615,40.526405,-3.1202552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8734939.3574,US-Equity-SNP-AAPL-20220509-093000
401,AMZN,US-Equity-SNP,2,2022-05-16 09:30:00-04:00,2022-05-16 09:30:00-04:00,113.0999984741211,1.0,-1,US-Equity-SNP-AMZN-20220516-093000,2022-05-18 09:30:00-04:00,107.445,2022-05-18 09:30:00-04:00,107.445,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04990228798838469,0.04999998718315673,21.3868878764,0,21.3868878764,0,3871,437810.0941,1935.5,1935.5,218905.04705,218905.04705,0.5,True,True,21847.7254,Fixed,5,5,125795814.64428295,0.044153724,0.050711088,0.0436397,0.030348789,0.022306345,0.040033698,-0.01145637,-0.08784932,-0.2652048,0.051964343,0.52040106,0.007801831,1.0324371,-0.008874893,1.2460386,-0.101492465,1.4011217,3.6958218,4.9228487,-2.4540544,4.32401,0.057275534,0.042485118,0.0024333578,0.023869753,-0.002701342,-0.024118781,0.0,0.023869695,-0.026147664,-0.06424863,0.023869695,-0.084949315,-0.09822937,0.023869695,-0.09128106,0.039487362,-0.043723047,-0.16920862,0.0,-0.13562876,-0.16920862,0.13571994,0.19002473,-0.16920862,0.42076778,-0.002765894,-0.00086069107,0.008682132,-0.0027658648,0.008779508,0.015540004,-0.0027658648,0.019202664,0.04257655,-0.0027658648,0.046856232,0.10072994,-0.075987935,0.0,0.072913095,0.0,0.072913095,-0.10222863,0.072913095,-0.28498468,0.072913095,0.00039803982,0.037647903,0.34298092,-1.5710032,-2.4123576,-4.3850765,-3.7308795,3.6545634,0.057275534,1.9567928,0.020302366,0.015103242,0.05714632,1.665554,0.01778485,0.019649127,0.03828176,32.638664,42.972404,9.773216,38.140606,-28.36739,0.018993517,-0.025727745,-0.10298498,-0.11970488,-0.043887682,64.72157,-0.019335652,48.094303,24.611404,23.482897,24.664959,13.689222,10.975736,12.292966,6.6521206,5.640845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8778416.557,US-Equity-SNP-AMZN-20220516-093000
402,AAPL,US-Equity-SNP,2,2022-05-16 09:30:00-04:00,2022-05-16 09:30:00-04:00,143.75534057617188,1.0,-1,US-Equity-SNP-AAPL-20220516-093000,2022-05-19 09:30:00-04:00,136.5676,2022-05-19 09:30:00-04:00,136.5676,1,Take Profit in candle,Take Profit in candle,True,True,1,0.049921244579375516,0.049999815988493984,17.196702548399998,0,17.196702548399998,0,3045,437735.0121,1522.5,1522.5,218867.50605,218867.50605,0.5,True,True,21852.2766,Fixed,5,5,163788337.12180606,0.03423387,0.03380749,0.02847133,0.023540806,0.01808185,-0.04681903,-0.06389618,-0.06228763,-0.12033659,-0.029644847,0.8443065,-0.054663718,1.2167608,-0.033577442,0.7851861,-0.09401536,0.93319947,0.66396,0.9693742,-0.6108284,3.827095,0.03191662,0.05881095,0.0018770467,0.023869753,-0.002701342,-0.024118781,0.0,0.023869695,-0.026147664,-0.06424863,0.023869695,-0.084949315,-0.09822937,0.023869695,-0.09128106,0.039487362,-0.043723047,-0.16920862,0.0,-0.13562876,-0.16920862,0.13571994,0.19002473,-0.16920862,0.42076778,-0.002765894,-0.00086069107,0.008682132,-0.0027658648,0.008779508,0.015540004,-0.0027658648,0.019202664,0.04257655,-0.0027658648,0.046856232,0.019472122,-0.06984961,0.0,0.031916603,-0.04789328,0.031916603,-0.1126,0.031916603,-0.13540974,0.031916603,-0.010604262,0.029140104,0.5919707,0.14853278,-1.680217,-3.0497732,-2.9217827,1.7428637,0.03191662,1.3225737,0.011472738,0.0007350261,-0.030917566,1.2533218,0.009619776,0.0022914652,-0.033025738,38.065536,18.612726,16.635899,34.208324,-17.572428,-0.010177643,-0.03390339,-0.061571892,-0.051922698,-0.0239697,31.110321,0.01456939,24.114067,17.355629,6.7584376,16.756916,12.839768,3.9171474,15.718962,11.176805,4.5421576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8800268.8336,US-Equity-SNP-AAPL-20220516-093000
403,NVDA,US-Equity-SNP,2,2022-05-16 09:30:00-04:00,2022-05-16 09:30:00-04:00,17.484113693237305,1.0,-1,US-Equity-SNP-NVDA-20220516-093000,2022-05-20 09:30:00-04:00,16.6099,2022-05-20 09:30:00-04:00,16.6099,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04941221704895863,0.05000045804869382,128.77175126400002,0,128.77175126400002,0,25041,437819.691,12520.5,12520.5,218909.8455,218909.8455,0.5,True,True,21633.6416,Fixed,5,5,114765885.4019113,0.065758385,0.058626376,0.050747838,0.040858705,0.032633357,0.012447178,-0.041869164,-0.030076265,-0.1663999,0.010636091,1.0584564,-0.054786623,1.4915257,-0.024990082,1.4323416,-0.18575066,1.5775361,4.294729,3.9014935,0.78647137,5.398646,0.09465253,0.122012615,0.011548803,0.023869753,-0.002701342,-0.024118781,0.0,0.023869695,-0.026147664,-0.06424863,0.023869695,-0.084949315,-0.09822937,0.023869695,-0.09128106,0.039487362,-0.043723047,-0.16920862,0.0,-0.13562876,-0.16920862,0.13571994,0.19002473,-0.16920862,0.42076778,-0.002765894,-0.00086069107,0.008682132,-0.0027658648,0.008779508,0.015540004,-0.0027658648,0.019202664,0.04257655,-0.0027658648,0.046856232,0.07953656,-0.05566019,0.0,0.0946525,0.0,0.0946525,-0.12924162,0.0946525,-0.20254005,0.0946525,-0.011126161,0.05509537,0.4738462,-1.2847441,-1.4255518,-2.3659909,-0.797118,5.4681897,0.09465253,2.2867248,0.023208424,0.03884597,0.0056821858,2.5389965,0.023471074,0.034086984,0.017916068,40.332203,31.623491,14.802567,26.402212,-11.599645,0.021155465,-0.013733776,-0.07733043,-0.096445546,-0.034166437,60.51854,0.031336017,35.341625,20.653147,14.688478,21.093428,13.94751,7.1459184,19.473608,11.541309,7.932297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8821902.475200001,US-Equity-SNP-NVDA-20220516-093000
404,MSFT,US-Equity-SNP,2,2022-05-16 09:30:00-04:00,2022-05-16 09:30:00-04:00,254.42054748535156,1.0,-1,US-Equity-SNP-MSFT-20220516-093000,2022-05-23 09:30:00-04:00,255.6901,2022-05-23 09:30:00-04:00,255.6901,0,Max holding days touched,Max holding days touched,True,True,0,-0.005037851382568635,-0.004989976348987827,10.4751133668,0,10.4751133668,0,1720,437603.3417,860.0,860.0,218801.67085,218801.67085,0.5,True,True,-2204.5806,Fixed,5,5,96737330.2132069,0.02653536,0.03154704,0.027617218,0.015143503,0.016696258,-0.030570626,-0.04892075,-0.05723405,-0.06897181,-0.013740301,1.1038228,-0.04209286,1.6390843,-0.028250515,0.9231264,-0.095185876,0.9050641,1.0141611,0.44111907,1.1460841,2.0107687,0.022596598,0.04255438,0.00096158416,0.023869753,-0.002701342,-0.024118781,0.0,0.023869695,-0.026147664,-0.06424863,0.023869695,-0.084949315,-0.09822937,0.023869695,-0.09128106,0.039487362,-0.043723047,-0.16920862,0.0,-0.13562876,-0.16920862,0.13571994,0.19002473,-0.16920862,0.42076778,-0.002765894,-0.00086069107,0.008682132,-0.0027658648,0.008779508,0.015540004,-0.0027658648,0.019202664,0.04257655,-0.0027658648,0.046856232,0.00880909,-0.06391561,0.0,0.022596562,-0.031094277,0.022596562,-0.09952395,0.022596562,-0.09952395,0.022596562,-0.004442513,0.02572378,0.44182605,-1.2764659,-1.3659731,-1.8020602,-3.2707815,1.4649272,0.022596598,1.2126362,0.013719103,-0.007873148,-0.028083887,1.3009586,0.011112008,-0.008565558,-0.018931955,39.756035,23.999155,13.682779,27.88268,-14.199902,-0.008126043,-0.028171621,-0.052140266,-0.044374816,-0.020209804,72.4095,-0.0538292,25.16776,18.748407,6.419353,15.852021,13.103969,2.7480521,14.686048,12.265768,2.4202795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8819697.8946,US-Equity-SNP-MSFT-20220516-093000
405,AMZN,US-Equity-SNP,2,2022-05-23 09:30:00-04:00,2022-05-23 09:30:00-04:00,108.46099853515625,1.0,-1,US-Equity-SNP-AMZN-20220523-093000,2022-05-24 09:30:00-04:00,103.038,2022-05-24 09:30:00-04:00,103.038,1,Take Profit in candle,Take Profit in candle,True,True,1,0.049897990128943054,0.04999952617436449,22.388794680000004,0,22.388794680000004,0,4066,441002.42,2033.0,2033.0,220501.21,220501.21,0.5,True,True,22005.1344,Fixed,5,5,129318349.28338484,0.042067777,0.03848144,0.04461129,0.0231525,0.020757237,-0.06709963,-0.04581952,-0.05727589,-0.33385307,-0.047104836,-0.096223764,-0.04886633,-0.3526264,-0.0410645,-0.4957804,-0.18895245,-0.34778315,-1.0107815,1.041457,-4.104477,1.8093171,0.0025345087,0.0006066561,1.5375751e-06,0.00014615059,0.004629135,-0.030450583,-0.045853965,0.00014614177,-0.053834915,-0.045853965,0.00014614177,-0.12514776,-0.11204782,0.00014614177,0.0027257204,-0.015290558,0.019397259,-0.049418565,0.1275862,-0.025173903,-0.15309352,0.1275862,0.44832683,-0.15309352,0.29761904,0.0041861534,-0.0011633635,-0.013485014,-0.009981773,0.00418614,-0.004919946,-0.016213609,0.00418614,0.027492762,-0.016213609,0.025551796,0.020516396,-0.025617063,0.0,0.004467269,-0.06741438,0.004467269,-0.06741438,0.021058742,-0.2744848,0.021058742,0.008086085,0.03852031,0.40196735,-1.9921407,-2.4352405,-5.3999305,-2.294443,1.8047988,0.0025345087,1.8934437,0.019985676,0.0063598487,0.03122852,1.7371384,0.017250273,0.0040273457,0.014784553,32.448082,46.589397,9.544385,34.49377,-24.949387,-0.011855355,-0.036156964,-0.09940297,-0.088597976,-0.024593169,61.75397,-0.20851685,14.8951435,37.842575,-22.94743,36.845966,51.28401,-14.438044,19.668669,21.300188,-1.6315179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8841703.029,US-Equity-SNP-AMZN-20220523-093000
